feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16
0.2986019396581144,0.20853080568720378,0.1292994777597695,0.23770491803278687,0.3222741971285594,0.07426237943042212,0.3333333333333333,0.6666666666666666,0.25,0.004012618923690077,0.0,0.0,0.95,0.0,0.0,0.2857142857142857,0.37404580152671757
0.18361166869357465,0.08530805687203792,0.021970106248874483,0.09016393442622951,0.17173149193687265,0.4586448251969191,0.6666666666666666,0.2222222222222222,0.5,0.37383303197564793,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.31297709923664124
0.16423302030527706,0.3080568720379147,0.3363947415811273,0.3319672131147541,0.0681946792321302,0.07426237943042212,0.3333333333333333,0.05555555555555555,0.25,0.014075165036382193,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.10687022900763359
0.4097864223931993,1.0,1.0,1.0,0.06652896590725424,0.07426237943042212,0.3333333333333333,0.3888888888888889,0.25,0.005112110329936825,0.0,0.0,0.55,0.0,0.0,0.0,0.44274809160305345
0.35483499070827973,0.6350710900473934,0.6731496488384657,0.7172131147540983,0.058536311140829474,0.07426237943042212,0.3333333333333333,0.3888888888888889,0.25,0.005386527091766414,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.32061068702290074
0.2013980603418856,0.061611374407582936,0.02485143165856294,0.06147540983606557,0.2654132205441695,1.0,1.0,0.4444444444444444,0.75,0.4468673809729946,0.0,0.0,0.2,0.0,0.0,0.0,0.25190839694656486
0.24205825123320823,0.09004739336492891,0.02593192868719611,0.07377049180327869,0.2496256564379781,0.07426237943042212,0.3333333333333333,0.2777777777777778,0.25,0.008967339083752234,0.0,0.0,0.0,0.0,0.0,0.0,0.16793893129770993
0.6019806495361888,0.2890995260663507,0.5388078516117414,0.42213114754098363,0.1762403066928094,0.07426237943042212,0.3333333333333333,0.3888888888888889,0.5,0.006499520064467856,0.0,0.0,0.2,0.0,0.0,0.0,0.183206106870229
0.16772817115999109,0.6208530805687204,0.5126958400864398,0.6229508196721312,0.047076855777751746,0.07426237943042212,0.3333333333333333,0.3333333333333333,0.25,0.005258745225492722,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.26717557251908397
0.3885048798901744,0.5355450236966824,0.6346119214838826,0.5901639344262295,0.07582199114761898,0.07426237943042212,0.3333333333333333,0.4444444444444444,0.25,0.004410298055258821,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.22137404580152673
0.18551456280830203,0.0995260663507109,0.0713128038897893,0.0942622950819672,0.14815631354511885,0.689879933663925,1.0,0.4444444444444444,0.75,0.2804296700178081,0.0,0.0,0.65,0.0,0.0,0.2857142857142857,0.4198473282442748
0.37102912561660417,0.10426540284360189,0.09940572663425176,0.11065573770491803,0.33168086667189517,0.615617554233503,0.6666666666666666,1.0,0.5,0.16297540468923669,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.26717557251908397
0.2773203971550894,0.1848341232227488,0.37763371150729336,0.23770491803278687,0.11494701454845438,0.07426237943042212,0.3333333333333333,0.3333333333333333,0.25,0.004716142927883907,0.0,0.0,0.55,0.0,0.0,0.0,0.3816793893129771
0.21378640702075513,0.06635071090047394,0.020709526382135784,0.04918032786885246,0.3711731744461797,0.615617554233503,0.6666666666666666,0.3333333333333333,0.75,0.4108609930704069,0.0,0.0,0.0,0.0,0.0,0.0,0.20610687022900764
0.17662136698414657,0.27488151658767773,0.2404105888708806,0.27049180327868855,0.11154636778411542,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2857142857142857,0.3053435114503817
0.3303689347252815,0.07109004739336493,0.04574104087880425,0.0942622950819672,0.4303497362190122,0.5413551748030808,0.3333333333333333,0.3333333333333333,0.5,0.3578979796558736,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.26717557251908397
0.2490485529426363,0.15165876777251186,0.2171799027552674,0.1557377049180328,0.1591587563554142,0.07426237943042212,0.3333333333333333,0.3333333333333333,0.25,0.005468510109254528,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.22137404580152673
0.003495150854714041,0.061611374407582936,0.05330452007923645,0.07377049180327869,0.0033928096593007205,0.07426237943042212,0.3333333333333333,0.5,0.25,0.006011599479631581,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.29770992366412213
0.06353399013433424,0.08530805687203792,0.02341076895371871,0.09016393442622951,0.08672292613028519,0.4586448251969191,0.6666666666666666,0.2777777777777778,0.5,0.25119879214811475,0.0,0.0,0.2,0.0,0.0,0.0,0.19083969465648856
0.33005829735054076,0.4834123222748815,0.7354583108229785,0.569672131147541,0.056005489401644175,0.07426237943042212,0.3333333333333333,0.2777777777777778,0.5,0.005484112583185432,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.40458015267175573
0.44664082505506725,0.3933649289099526,0.6535206194849631,0.4098360655737705,0.10567328950393048,0.14852475886084424,0.6666666666666666,0.7777777777777778,0.5,0.006995161873853916,0.0,0.0,0.55,0.0,0.0,0.0,0.6030534351145038
0.16772817115999109,0.7819905213270142,0.5143165856293895,0.7540983606557377,0.043177188680920416,0.4586448251969191,0.6666666666666666,0.4444444444444444,0.5,0.1270642619358528,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2900763358778626
0.3144854371916979,0.04739336492890995,0.0,0.05327868852459016,0.6297506978181668,0.07426237943042212,0.3333333333333333,0.5555555555555556,0.5,0.005109254804015753,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.2900763358778626
0.13246602523810996,0.10426540284360189,0.03709706464973888,0.09836065573770492,0.20121901930483965,0.07426237943042212,0.3333333333333333,0.6111111111111112,0.25,0.00483859033833156,0.0,0.0,0.2,0.0,0.0,0.0,0.32061068702290074
0.13246602523810996,0.10426540284360189,0.03709706464973888,0.09836065573770492,0.20121901930483965,0.07426237943042212,0.3333333333333333,0.6111111111111112,0.25,0.00483859033833156,0.0,0.0,0.2,0.0,0.0,0.0,0.31297709923664124
0.12007767855924041,0.10426540284360189,0.04970286331712588,0.09016393442622951,0.1101034061753173,0.07426237943042212,0.3333333333333333,0.16666666666666666,0.25,0.007317111449440747,0.0,0.0,0.2,0.0,0.0,0.0,0.22900763358778625
0.13596117609282396,0.3080568720379147,0.2542769674050063,0.3401639344262295,0.08397895498530487,0.07426237943042212,0.3333333333333333,0.05555555555555555,0.25,0.012596497513487783,0.0,0.0,0.0,0.0,0.0,0.0,0.15267175572519084
0.1006990301709428,0.061611374407582936,0.024131100306140824,0.06967213114754098,0.1339989253818564,0.07426237943042212,0.3333333333333333,0.2222222222222222,0.5,0.007975938749728342,0.0,0.0,0.35,0.0,0.0,0.2857142857142857,0.29770992366412213
0.24205825123320823,0.0,0.012245632991175941,0.0,0.28400010760468003,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.33587786259541985
0.6337476446033559,0.41706161137440756,0.8980731136322708,0.45081967213114754,0.07996570875862785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.32061068702290074
0.11658252770452636,0.052132701421800945,0.024311183144246355,0.040983606557377046,0.1377187197072098,0.5413551748030808,0.3333333333333333,0.6111111111111112,0.25,0.18152263664144885,0.0,0.0,0.2,0.0,0.0,0.0,0.5801526717557252
0.09180583434678732,0.23696682464454977,0.08968125337655321,0.22950819672131148,0.08357693008386016,0.07426237943042212,0.3333333333333333,0.2222222222222222,0.25,0.0064492296452334525,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.366412213740458
0.1925048645177301,0.11374407582938388,0.18134341797226725,0.1598360655737705,0.13436768781726485,0.07426237943042212,0.3333333333333333,0.2777777777777778,0.25,0.009188978802815906,0.0,0.0,0.2,0.0,0.0,0.0,0.09923664122137404
0.06353399013433424,0.08530805687203792,0.02341076895371871,0.09016393442622951,0.08672292613028519,0.4586448251969191,0.6666666666666666,0.2777777777777778,0.5,0.25119879214811475,0.0,0.0,0.2,0.0,0.0,0.0,0.22137404580152673
0.16423302030527706,0.13744075829383887,0.21411849450747344,0.1557377049180328,0.08977240869908806,0.07426237943042212,0.3333333333333333,0.6111111111111112,0.25,0.0040416124297399224,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5114503816793893
0.04415534174603664,0.3459715639810427,0.07167296956600036,0.29918032786885246,0.04191380765680734,0.07426237943042212,0.3333333333333333,0.05555555555555555,0.25,0.012596497513487783,1.0,1.0,0.65,1.0,0.8849410463149044,0.14285714285714285,0.17557251908396945
0.4469514624298079,0.06635071090047394,0.11939492166396543,0.10245901639344263,0.39118881087647855,0.615617554233503,0.6666666666666666,0.2777777777777778,0.75,0.515813693038233,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.26717557251908397
0.2614368996215058,0.018957345971563982,0.012065550153070412,0.01639344262295082,0.37827785543374476,0.9257376205695778,0.6666666666666666,0.8888888888888888,0.5,0.25726982962660544,0.0,0.0,0.55,0.0,0.0,0.0,0.6717557251908397
0.07242718595848974,0.0,0.04376012965964344,0.00819672131147541,0.07387981376353232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.14285714285714285,0.3053435114503817
0.293203894688673,0.41232227488151657,0.9079776697280749,0.5204918032786885,0.046649509492353934,0.07426237943042212,0.3333333333333333,0.2222222222222222,0.25,0.006751888076886274,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
0.11118448273508494,0.13270142180094788,0.020529443544030253,0.11475409836065574,0.1378387435490644,0.4586448251969191,0.6666666666666666,0.2777777777777778,0.5,0.23301419909839344,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.3282442748091603
0.18551456280830203,0.1848341232227488,0.3425175580767153,0.25,0.06918566610603363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183206106870229
0.1270679802686685,0.12796208530805686,0.021609940572663425,0.13114754098360656,0.1169805063551875,0.4586448251969191,0.6666666666666666,0.16666666666666666,0.5,0.22058606232277783,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2900763358778626
0.16423302030527706,0.2559241706161137,0.3300918422474338,0.24180327868852458,0.04420809363457768,0.07426237943042212,0.3333333333333333,0.05555555555555555,0.25,0.010677598807578736,0.0,0.0,0.45,0.0,0.0,0.14285714285714285,0.09923664122137404
0.1588349753358356,0.14218009478672985,0.15054925265622185,0.14754098360655737,0.03859232114126093,0.07426237943042212,0.3333333333333333,0.9444444444444444,0.25,0.0034091470960309345,0.0,0.0,0.55,0.0,0.0,0.0,0.6717557251908397
0.4062912715384853,0.06635071090047394,0.1476679272465334,0.10655737704918032,0.26745720031287845,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.2900763358778626
0.23825246300375344,0.15165876777251186,0.16693679092382496,0.1721311475409836,0.08642307557747318,0.4586448251969191,0.6666666666666666,0.2777777777777778,0.5,0.1903851761288598,0.0,0.0,0.8,0.0,0.0,0.14285714285714285,0.3969465648854962
0.1588349753358356,0.16587677725118483,0.3549432739059968,0.21721311475409835,0.02250391978393499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.14285714285714285,0.09923664122137404
0.04415534174603664,0.12322274881516587,0.05240410588870881,0.11065573770491803,0.057326544620699235,0.07426237943042212,0.3333333333333333,0.6111111111111112,0.5,0.0045529179041323515,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.26717557251908397
0.0987961360562154,0.15639810426540285,0.08968125337655321,0.14344262295081966,0.05728338539640317,0.14852475886084424,0.6666666666666666,0.6666666666666666,0.5,0.008306383940853921,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.4580152671755725
0.3373592364347096,0.07109004739336493,0.22924545290833784,0.0942622950819672,0.21716866975886373,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5725190839694656
0.160737869450563,0.15639810426540285,0.3324329191428057,0.20081967213114754,0.07337898961140124,0.07426237943042212,0.3333333333333333,0.1111111111111111,0.25,0.014981477232566398,0.0,0.0,0.4,0.0,0.0,0.14285714285714285,0.10687022900763359
0.0794174876679178,0.07109004739336493,0.13524221141725193,0.0778688524590164,0.026977927970275217,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.26717557251908397
0.3211651015263853,0.2938388625592417,0.10462812893931209,0.29098360655737704,0.148541376742156,0.4586448251969191,0.6666666666666666,0.16666666666666666,0.5,0.3069319404954174,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.10687022900763359
0.14295147780225206,0.8672985781990521,0.7367188906897173,0.8442622950819673,0.015700008785830763,0.07426237943042212,0.3333333333333333,0.16666666666666666,0.25,0.008705359881305712,0.0,0.0,0.35,0.0,0.0,0.2857142857142857,0.25190839694656486
0.10768933188037087,0.04739336492890995,0.02593192868719611,0.06967213114754098,0.09341601204609548,0.0,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.42748091603053434
0.0987961360562154,0.05687203791469194,0.0045020709526382135,0.07377049180327869,0.07464033304238606,0.4586448251969191,0.6666666666666666,0.2222222222222222,0.5,0.24789780090214528,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.3282442748091603
0.05654368842490617,0.4218009478672986,0.2856113812353683,0.5204918032786885,0.0,0.07426237943042212,0.3333333333333333,0.1111111111111111,0.25,0.009394222970404247,0.0,0.0,0.0,0.0,0.0,0.0,0.20610687022900764
0.14485437191697945,0.023696682464454975,0.04267963263101027,0.012295081967213115,0.151032210329796,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.26717557251908397
0.028271844212453084,0.061611374407582936,0.03889789303079417,0.05327868852459016,0.03596743522523379,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.14285714285714285,0.26717557251908397
0.047650492600750695,0.08530805687203792,0.07707545470916621,0.0942622950819672,0.04075909184330449,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.14285714285714285,0.25190839694656486
0.14295147780225206,0.1943127962085308,0.22996578426075995,0.16393442622950818,0.05401032966469438,0.5329072046273412,1.0,0.4444444444444444,0.75,0.15555320631855127,0.0,0.0,0.5,0.0,0.0,0.2857142857142857,0.42748091603053434
0.0794174876679178,0.061611374407582936,0.022690437601296597,0.10245901639344263,0.06574913613572204,0.384382445766497,0.3333333333333333,0.5555555555555556,0.25,0.12528507568983013,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.4580152671755725
0.09180583434678732,0.018957345971563982,0.012245632991175941,0.012295081967213115,0.08321216741069654,0.07426237943042212,0.3333333333333333,0.16666666666666666,0.25,0.006484424584386497,0.0,0.0,0.55,0.0,0.0,0.0,0.32061068702290074
0.08831068349207329,0.16113744075829384,0.18404466054385016,0.1885245901639344,0.06943485430431048,0.07426237943042212,0.3333333333333333,0.05555555555555555,0.25,0.017603949788661012,0.0,0.0,0.55,0.0,0.0,0.0,0.1450381679389313
0.05654368842490617,0.08056872037914692,0.17341977309562398,0.08196721311475409,0.03036010331933166,0.07426237943042212,0.3333333333333333,0.1111111111111111,0.25,0.007556881522645,0.0,0.0,0.55,0.0,0.0,0.0,0.19083969465648856
0.0,0.1848341232227488,0.0007203313524221142,0.15163934426229508,0.0295348376726702,0.07426237943042212,0.3333333333333333,0.1111111111111111,0.25,0.014981477232566398,0.0,0.0,0.65,0.0,0.0,0.0,0.17557251908396945
0.060038839279620206,0.0947867298578199,0.044840626688276604,0.08196721311475409,0.10039566389475006,0.07426237943042212,0.3333333333333333,0.05555555555555555,0.25,0.010677598807578736,0.0,0.0,0.3,0.0,0.0,0.0,0.1297709923664122
0.051145643455464726,0.13744075829383887,0.11957500450207095,0.1680327868852459,0.026435355079753645,0.4586448251969191,0.6666666666666666,0.16666666666666666,0.5,0.2778027045842688,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.3053435114503817
0.22236896547016988,0.3744075829383886,0.6841347019629029,0.4262295081967213,0.03166407558559894,0.4586448251969191,0.6666666666666666,0.16666666666666666,0.5,0.3069319404954174,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.11450381679389313
0.2560388546520644,0.03317535545023697,0.06861156131820638,0.04918032786885246,0.18502826231336722,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1297709923664122
0.031766995067167125,0.12322274881516587,0.023951017468035296,0.10655737704918032,0.05581958410480119,0.07426237943042212,0.3333333333333333,0.05555555555555555,0.25,0.010677598807578736,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.35877862595419846
0.09180583434678732,0.7203791469194313,0.8175760849990996,0.7049180327868853,0.011811970024693133,0.07426237943042212,0.3333333333333333,0.0,0.25,0.17962021093251995,1.0,1.0,0.3,1.0,1.0,0.14285714285714285,0.05343511450381679
0.09180583434678732,0.7203791469194313,0.8190167477039438,0.7049180327868853,0.011741588184118799,0.07426237943042212,0.3333333333333333,0.0,0.25,0.17962021093251995,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.12213740458015267
0.09180583434678732,0.7203791469194313,0.8191968305420494,0.7049180327868853,0.011759420692418577,0.07426237943042212,0.3333333333333333,0.0,0.25,0.17962021093251995,0.0,0.0,0.3,0.0,0.0,0.14285714285714285,0.061068702290076333
0.6588349753358357,0.09004739336492891,0.2749864937871421,0.1598360655737705,0.2642316818738632,0.9257376205695778,0.6666666666666666,0.6111111111111112,0.5,0.4407609157668217,0.0,0.0,0.1,0.0,0.0,0.0,0.31297709923664124
0.1006990301709428,0.014218009478672985,0.05150369169818116,0.00819672131147541,0.08939168901370416,0.615617554233503,0.6666666666666666,0.3888888888888889,0.5,0.297080811403986,0.0,0.0,0.4,0.0,0.0,0.0,0.22900763358778625
0.04415534174603664,0.0947867298578199,0.07023230686115613,0.09016393442622951,0.039768015676299714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.14285714285714285,0.3282442748091603
0.019378648388297608,0.04739336492890995,0.08679992796686475,0.05737704918032787,0.0070218878328249705,0.07426237943042212,0.3333333333333333,0.6111111111111112,0.25,0.00356876299089065,0.0,0.0,0.55,0.0,0.0,1.0,1.0
0.015883497533583563,0.10900473933649289,0.08085719430938232,0.11065573770491803,0.03911688566066536,0.07426237943042212,0.3333333333333333,0.3888888888888889,0.25,0.0054396903735089335,0.0,0.0,0.75,0.0,0.0,0.14285714285714285,0.32061068702290074
0.04415534174603664,0.052132701421800945,0.04339996398343238,0.05327868852459016,0.05499013493185625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5714285714285714,0.45038167938931295
0.13056313112338253,0.12796208530805686,0.05312443724113092,0.14754098360655737,0.0763939492020457,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1450381679389313
0.5102551899733399,0.5526315789473685,0.2616355508808835,0.14285714285714285,0.5825981365583741,0.2279278601228626,0.4,0.26666666666666666,,0.18687603426882626,0.0,0.0,0.6,,0.0,0.25,0.48863636363636365
0.3008800900881926,0.17543859649122806,0.0709965816460689,0.09523809523809523,1.0,0.4279278601228626,0.6,0.2,,0.524159533858136,0.0,0.0,0.15,,0.0,0.25,0.13636363636363635
0.14530205216839537,0.2631578947368421,0.1851170128845648,0.16666666666666666,0.16397657299997198,0.4279278601228626,0.6,0.26666666666666666,,0.427927281847677,0.0,0.0,0.0,,0.0,0.25,0.3068181818181818
0.25069844879328756,0.23684210526315788,0.1298974493820668,0.09523809523809523,0.27384643549219656,0.31035909505400533,0.4,0.3333333333333333,,0.23150923503832793,0.0,0.0,0.3,,0.0,0.5,0.4772727272727273
0.14708136519608422,0.6228070175438597,0.39626610570602155,0.3333333333333333,0.017135107982048772,0.11035909505400532,0.2,0.06666666666666667,,0.10829329442188507,0.0,0.0,0.1,,0.0,0.25,0.03409090909090909
0.42257149859603915,0.17543859649122806,0.21561924796213516,0.07142857142857142,0.47771413571845006,0.5175687650688572,0.6,0.26666666666666666,,0.5073101878381576,0.0,0.0,0.55,,0.0,0.25,0.18181818181818182
1.0,0.6929824561403509,0.685774388640547,0.7619047619047619,0.41948537196220365,0.0,0.0,0.26666666666666666,,0.0,0.0,0.0,0.25,,0.0,0.5,0.3409090909090909
0.11999909013109006,0.5,0.26479095450959766,0.11904761904761904,0.012377636192779084,0.11035909505400532,0.2,0.6666666666666666,,0.04578818334623189,0.0,0.0,0.45,,0.0,0.5,0.5681818181818182
0.07705495387476703,0.17543859649122806,0.09676571128056798,0.047619047619047616,0.10711785218693952,0.0,0.0,0.2,,0.0,0.0,0.0,0.1,,0.0,0.0,0.10227272727272728
0.1611018697952598,0.14912280701754385,0.28109387325795426,0.11904761904761904,0.1564071063836767,0.11756876506885729,0.2,0.7333333333333333,,0.04463374990916319,0.0,0.0,0.5,,0.0,0.5,0.875
0.29231826680776485,0.8859649122807017,0.8193531422561136,0.40476190476190477,0.03565517248699471,0.48382216463340993,0.6,0.6,,0.34334873215033085,0.0,0.0,0.0,,0.0,0.75,0.11363636363636363
0.052834386048973975,0.09649122807017543,0.16513278990270838,0.047619047619047616,0.014834492937625506,0.11035909505400532,0.2,0.2,,0.0721249019843152,0.0,0.0,0.1,,0.0,0.75,0.375
0.3383460716331365,0.9385964912280702,1.0,1.0,0.0707097976066216,0.0,0.0,0.4,,0.0,0.0,0.0,0.0,,0.0,0.5,0.4090909090909091
0.07814758542165849,0.12280701754385964,0.08519589797528267,0.0,0.03298319584601059,0.11035909505400532,0.2,0.4,,0.04661202375590191,0.0,0.0,0.45,,0.0,0.5,0.5113636363636364
0.12636952125273315,0.14912280701754385,0.22482250854588484,0.19047619047619047,0.1082175357451695,0.0,0.0,0.4,,0.0,0.0,0.0,0.5,,0.0,0.5,0.5340909090909091
0.05920119820809427,0.11403508771929824,0.07178543255324743,0.11904761904761904,0.02787078334634759,0.0,0.0,0.26666666666666666,,0.0,0.0,0.0,0.45,,0.0,0.5,0.6704545454545454
0.17184807605386593,0.30701754385964913,0.3568235603470944,0.09523809523809523,0.062238422821631584,0.0,0.0,0.5333333333333333,,0.0,0.0,0.0,0.3,,0.0,0.75,0.5909090909090909
0.104184558753137,0.18421052631578946,0.26531685511438335,0.30952380952380953,0.0036772267293697404,0.4558557202457252,0.8,0.9333333333333333,,0.120936934833212,0.0,0.0,0.5,,0.0,0.25,0.38636363636363635
0.07163610388093412,0.20175438596491227,0.13016039968445964,0.07142857142857142,0.02464687372768053,0.11756876506885729,0.2,0.4666666666666667,,0.048764405256928225,0.0,0.0,0.05,,0.0,1.0,0.6363636363636364
0.09058249109449834,0.21052631578947367,0.2753089666053116,0.16666666666666666,0.020512000735857693,0.53832553944169,0.4,0.5333333333333333,,0.6320687893541979,0.0,0.0,0.05,,0.0,0.75,0.5113636363636364
0.163684475606632,0.4298245614035088,0.8527478306600053,0.30952380952380953,0.0045086030823212175,0.0,0.0,0.0,,0.0,0.0,0.0,0.3,,0.0,0.0,1.0
0.09749493431533478,0.2543859649122807,0.44727846437023405,0.47619047619047616,0.041243822477931846,0.0,0.0,0.6666666666666666,,0.0,0.0,0.0,0.4,,0.0,0.25,0.22727272727272727
0.052236948758172565,0.3684210526315789,0.23271101761767027,0.2619047619047619,0.01800193429688466,0.11035909505400532,0.2,0.5333333333333333,,0.04734281458625482,0.0,0.0,0.0,,0.0,0.25,0.4090909090909091
0.07385794748244112,0.16666666666666666,0.14567446752563765,0.09523809523809523,0.03155222675381201,0.11756876506885729,0.2,0.5333333333333333,,0.05508702985605349,0.0,0.0,0.0,,0.0,0.5,0.45454545454545453
0.03136743658850206,0.14912280701754385,0.05995266894556929,0.023809523809523808,0.008146514907529684,0.22071819010801064,0.4,0.5333333333333333,,0.09050571215766152,0.0,0.0,0.3,,0.0,1.0,0.625
0.03803296739302305,0.12280701754385964,0.13752300815145937,0.11904761904761904,0.008241216396261151,0.11756876506885729,0.2,0.06666666666666667,,0.12243187430461792,0.0,0.0,0.45,,0.0,0.0,0.2840909090909091
0.16701143762947332,0.19298245614035087,0.2874046805153826,0.11904761904761904,0.13510689871817988,0.11756876506885729,0.2,0.8,,0.04138385905251972,0.0,0.0,0.4,,0.0,0.5,0.625
0.0808083406344608,0.09649122807017543,0.16644754141467263,0.07142857142857142,0.0044535718886435415,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0
0.12389939581145158,0.0,0.027346831448856166,0.023809523809523808,0.4178033895062922,0.19999999999999998,0.2,0.2,,0.238137970269997,0.0,0.0,0.6,,0.0,0.25,0.13636363636363635
0.558730396030171,0.40350877192982454,0.26505390481199054,0.09523809523809523,0.6063560945679897,1.0,1.0,1.0,,0.4956787451277831,0.0,0.0,0.0,,0.0,0.25,0.625
